return_id,original_transaction_id,return_date,customer_id,product_sku,return_reason,refund_amount,refund_method,return_date_raw
R303549,T1087913,,103901.0,SKU100237,quality,142.41,card,24-08-2025 16:11:21
R303550,T1060011,,105623.0,SKU100478,wrong item,257.06,card,2024/01/16
R303551,T1011618,,111996.0,SKU100411,damaged,161.35,UPI,2024-06-01
R303552,T1116003,,111761.0,SKU100040,other,313.41,UPI,2025/12/23
R303553,T10003552,,119603.0,SKU100056,damaged,17.17,card,13-Jan-2024
R303554,T1136288,,106379.0,SKU100484,wrong item,202.22,card,04 Dec 2025
R303555,T1103652,2025-11-12,105617.0,SKU100447,wrong item,74.13,card,12/11/2025
R303556,T10003555,2025-07-25,101622.0,SKU100094,quality,226.8,UPI,25/07/2025
R303557,T1133077,,119310.0,SKU100125,quality,177.77,cash,21 May 2024
R303558,T1188968,,113302.0,SKU100527,other,111.29,UPI,2025-11-11
R303559,T1195849,,111170.0,SKU100018,damaged,97.55,cash,03 Jul 2025
R303560,T1115416,,,SKU100551,wrong item,69.29,cash,05 May 2024
R303561,T1169516,2024-08-10,100556.0,SKU100383,wrong item,172.82,UPI,10/08/2024
R303562,T1067181,,100759.0,SKU100132,wrong item,122.52,UPI,22-07-2024 15:01:26
R303563,T1181264,2025-08-20,114525.0,SKU100528,wrong item,204.39,UPI,20/08/2025
R303564,T1062791,,109236.0,SKU100163,other,321.1,cash,28-05-2024 00:00:00
R303565,T1122227,,118804.0,SKU100052,wrong item,103.82,card,04 Dec 2025
R303566,T1156963,,101311.0,SKU100393,quality,32.97,UPI,04 May 2025
R303567,T10003566,,112667.0,SKU100535,wrong item,76.67,cash,29-01-2025 00:00:00
R303568,T1113144,,106281.0,SKU100473,quality,220.44,UPI,2025-09-11
R303569,T1176412,,115059.0,SKU100496,quality,268.54,UPI,06-Apr-2024
R303570,T1077183,2025-08-10,110146.0,SKU100421,quality,105.68,UPI,10/08/2025
R303571,T1197313,2024-11-26,118795.0,SKU100452,other,205.71,UPI,26/11/2024
R303572,T1132109,2025-06-05,,SKU100555,other,41.1,cash,05/06/2025
R303573,T1152168,,113725.0,SKU100417,other,176.89,UPI,2024-03-31
R303574,T1065419,,109388.0,SKU100094,wrong item,330.38,UPI,2025-01-24
R303575,T1186444,,102696.0,SKU100564,other,56.31,cash,01-10-2024 03:18:58
R303576,T1135582,,103839.0,SKU100113,wrong item,108.13,UPI,24-Dec-2025
R303577,T1160981,,102390.0,SKU100480,damaged,60.59,cash,2025/02/03
R303578,T1059889,,102571.0,SKU100231,wrong item,2.31,UPI,03-Apr-2025
R303579,T1196164,,111266.0,SKU100157,wrong item,19.97,card,24 Jan 2024
R303580,T1175879,2024-11-03,108855.0,SKU100362,damaged,145.31,cash,03/11/2024
R303581,T10003580,,119057.0,SKU100235,damaged,196.83,card,17-08-2025 00:00:00
R303582,T1011603,,114816.0,SKU100079,damaged,78.48,cash,06-08-2024 18:10:11
R303583,T1126808,,106304.0,SKU100101,quality,325.04,UPI,09-Nov-2024
R303584,T1016200,,117079.0,SKU100090,wrong item,188.71,card,2025/09/08
R303585,T1039011,,100525.0,SKU100243,wrong item,45.4,card,17-Aug-2025
R303586,T1133411,,102263.0,SKU100254,other,168.88,card,2025/07/27
R303587,T1172893,,115028.0,SKU100062,other,24.07,cash,18 Oct 2024
R303588,T10003587,,106250.0,SKU100468,other,505.37,card,2024/01/28
R303589,T1134467,,111493.0,SKU100598,other,145.49,UPI,23-09-2025 00:00:00
R303590,T1069892,2025-12-16,100533.0,SKU100588,other,451.18,card,16/12/2025
R303591,T1136390,,100758.0,SKU100186,other,87.08,UPI,11-Jul-2024
R303592,T1150409,,105191.0,SKU100129,quality,251.48,cash,15 Dec 2024
R303593,T1096099,,,SKU100143,wrong item,133.0,cash,01-Jun-2024
R303594,T1008092,,113170.0,SKU100064,damaged,348.05,cash,2025/03/02
R303595,T10003594,,110871.0,SKU100344,wrong item,76.65,UPI,2024/08/12
R303596,T1173211,,112930.0,SKU100256,quality,79.21,card,2025-04-08
R303597,T1133608,2024-11-12,102324.0,SKU100445,damaged,338.37,card,12/11/2024
R303598,T1085962,,112715.0,SKU100526,quality,251.1,UPI,02/23/2024
R303599,T1180535,,100477.0,SKU100485,quality,148.0,cash,26-09-2024 00:00:00
R303600,T1161981,,112824.0,SKU100052,other,208.74,cash,28-May-2025
R303601,T1019624,2024-06-02,111283.0,SKU100598,damaged,109.53,card,02/06/2024
R303602,T1055804,,109267.0,SKU100528,wrong item,122.37,card,26 Mar 2025
R303603,T1083420,,116743.0,SKU100330,wrong item,340.47,card,08/30/2025
R303604,T1106804,,103180.0,SKU100391,wrong item,37.04,UPI,14-Oct-2025
R303605,T1099109,,112961.0,SKU100129,quality,203.89,UPI,2024-03-01
R303606,T1096138,,107502.0,SKU100486,quality,296.22,cash,05/20/2024
R303607,T1178394,,108472.0,SKU100348,wrong item,38.32,UPI,2024/04/24
R303608,T1009496,,115329.0,SKU100406,damaged,56.32,UPI,19-Oct-2025
R303609,T1086037,,100242.0,SKU100108,damaged,105.08,card,15-05-2024 00:00:00
R303610,T1109578,,102742.0,SKU100304,quality,374.37,cash,07/19/2024
R303611,T1008360,,101740.0,SKU100476,quality,142.9,cash,09-01-2024 00:00:00
R303612,T1006744,,119075.0,SKU100175,quality,124.08,card,2024-01-20
R303613,T1189563,2024-08-12,118284.0,SKU100574,other,279.44,cash,12/08/2024
R303614,T1051283,,101726.0,SKU100358,quality,267.64,UPI,26-04-2024 00:00:00
R303615,T1093173,2025-02-08,109695.0,SKU100348,wrong item,0.67,UPI,08/02/2025
R303616,T1072795,,104049.0,SKU100282,wrong item,220.53,UPI,18-Jan-2024
R303617,T1170849,,100371.0,SKU100045,wrong item,99.69,card,2024-03-28
R303618,T1173040,,114463.0,SKU100331,quality,298.3,UPI,18 Jun 2025
R303619,T1089193,,110611.0,SKU100329,wrong item,181.64,cash,25-09-2024 00:00:00
R303620,T1050166,2025-02-08,116533.0,SKU100364,wrong item,71.23,card,08/02/2025
R303621,T1116476,,111061.0,SKU100451,other,388.76,cash,2024-01-10
R303622,T1006408,,107623.0,SKU100140,wrong item,314.72,card,27-09-2024 00:00:00
R303623,T1144200,2024-08-14,101511.0,SKU100594,damaged,16.94,cash,14/08/2024
R303624,T1175439,,110197.0,SKU100295,damaged,76.79,UPI,02 Jun 2025
R303625,T1036671,,109876.0,SKU100457,wrong item,253.46,card,30-10-2025 00:00:00
R303626,T1157276,,116627.0,SKU100084,wrong item,116.94,card,22-02-2025 00:00:00
R303627,T1010415,2024-08-11,110267.0,SKU100371,wrong item,249.28,UPI,11/08/2024
R303628,T1073161,2024-02-19,102129.0,SKU100555,wrong item,87.11,cash,19/02/2024
R303629,T1150005,,111428.0,SKU100539,other,236.11,cash,19-04-2025 00:00:00
R303630,T1123114,2025-03-09,106910.0,SKU100399,damaged,174.8,UPI,09/03/2025
R303631,T1166673,,110001.0,SKU100348,wrong item,235.25,card,18-09-2025 00:00:00
R303632,T1029225,,111959.0,SKU100331,other,66.35,UPI,2024/04/01
R303633,T1043237,,102960.0,SKU100051,quality,310.91,card,2024/12/31
R303634,T1022527,,103150.0,SKU100363,wrong item,330.91,cash,2024-12-14
R303635,T1127134,,110220.0,SKU100070,other,0.94,cash,2024/09/19
R303636,T1044113,,100467.0,SKU100238,other,242.1,card,2024/04/30
R303637,T1071538,2024-03-01,115968.0,SKU100372,damaged,327.41,card,01/03/2024
R303638,T1086222,,112882.0,SKU100006,wrong item,174.63,cash,2025/09/19
R303639,T1164538,,115144.0,SKU100549,other,57.18,cash,05/21/2025
R303640,T10003639,,105220.0,SKU100081,other,199.08,UPI,2024/10/26
R303641,T1168070,,118939.0,SKU100296,damaged,160.99,card,11-02-2024 00:00:00
R303642,T1187458,,115304.0,SKU100068,damaged,83.26,UPI,2024-07-23
R303643,T1137449,,104153.0,SKU100303,damaged,57.23,UPI,2025/01/12
R303644,T1015005,,119690.0,SKU100127,quality,62.59,cash,23-01-2024 00:00:00
R303645,T1018780,2024-09-29,115688.0,SKU100089,other,204.33,card,29/09/2024
R303646,T1194657,2024-07-15,114378.0,SKU100482,quality,116.56,card,15/07/2024
R303647,T1198834,,106030.0,SKU100231,damaged,134.14,card,2024-06-12
R303648,T1115215,,114613.0,SKU100332,quality,69.96,cash,01-04-2024 00:00:00
R303649,T1176292,,101309.0,SKU100049,quality,318.98,cash,2025-08-06
R303650,T1153651,,114442.0,SKU100423,wrong item,153.05,cash,01/28/2024
R303651,T1064859,,109638.0,SKU100077,wrong item,178.43,cash,2024-09-28
R303652,T1020702,2025-11-22,117266.0,SKU100527,quality,289.71,UPI,22/11/2025
R303653,T1007530,,118530.0,SKU100335,damaged,126.76,UPI,20-Feb-2025
R303654,T1177165,,116916.0,SKU100340,wrong item,23.06,card,2024-04-27
R303655,T1035292,,118357.0,SKU100421,damaged,248.68,UPI,25-Mar-2024
R303656,T1134324,2025-03-21,,SKU100249,quality,330.42,UPI,21/03/2025
R303657,T1175704,,105884.0,SKU100152,other,195.4,card,2024-04-14
R303658,T1160626,,102523.0,SKU100446,damaged,217.38,UPI,04-Apr-2024
R303659,T1104958,,111865.0,SKU100129,quality,174.8,UPI,11 Mar 2024
R303660,T1051127,,114823.0,SKU100550,quality,29.05,UPI,2025/10/22
R303661,T1044741,,119448.0,SKU100077,other,67.06,UPI,2025/05/25
R303662,T1059855,,,SKU100469,damaged,258.72,card,06-Jan-2024
R303663,T1030376,,105104.0,SKU100402,wrong item,237.39,UPI,2024-05-03
R303664,T1166455,2024-05-17,117294.0,SKU100407,wrong item,40.95,cash,17/05/2024
R303665,T1087955,,115789.0,SKU100442,other,203.44,cash,2024-09-22
R303666,T1028752,,108973.0,SKU100320,damaged,297.61,cash,2025/03/24
R303667,T1194902,,119078.0,SKU100346,other,218.2,cash,04 Apr 2024
R303668,T1113021,,100612.0,SKU100209,damaged,0.67,card,2024/11/29
R303669,T1115570,,105340.0,SKU100591,other,182.77,cash,18 Mar 2025
R303670,T1137975,,107187.0,SKU100544,wrong item,8.35,card,2025/09/26
R303671,T1187004,,103568.0,SKU100493,wrong item,154.63,card,2025/12/12
R303672,T1031503,,114751.0,SKU100122,damaged,296.4,cash,2024/02/10
R303673,T1068721,,118853.0,SKU100388,quality,32.18,UPI,09 Jan 2024
R303674,T1155041,2025-04-27,107341.0,SKU100452,quality,252.91,UPI,27/04/2025
R303675,T1020494,,102273.0,SKU100551,other,224.74,card,25 Aug 2024
R303676,T1124376,2024-06-06,,SKU100517,wrong item,371.16,card,06/06/2024
R303677,T1043506,,101886.0,SKU100346,quality,4.37,cash,23-12-2025 00:00:00
R303678,T1065635,,118830.0,SKU100187,quality,94.91,card,17-Feb-2024
R303679,T1183321,,108199.0,SKU100089,quality,29.85,cash,15 May 2025
R303680,T1040605,,,SKU100545,quality,22.48,UPI,2024-06-04
R303681,T1167919,,118075.0,SKU100111,wrong item,40.02,cash,26-Jan-2025
R303682,T1060667,,118430.0,SKU100494,other,216.67,card,2025/06/11
R303683,T1026886,,113681.0,SKU100140,other,93.19,UPI,2025/12/02
R303684,T1104806,2024-02-07,109009.0,SKU100060,quality,480.16,card,07/02/2024
R303685,T1065237,,113510.0,SKU100567,damaged,179.98,UPI,09 Sep 2025
R303686,T1040446,2024-08-11,100179.0,SKU100398,other,208.52,card,11/08/2024
R303687,T1037724,2025-02-28,,SKU100022,damaged,192.08,cash,28/02/2025
R303688,T1033030,2025-01-10,105239.0,SKU100434,other,124.48,cash,10/01/2025
R303689,T1189194,,108162.0,SKU100450,damaged,190.22,UPI,30 Jun 2024
R303690,T1195829,,105904.0,SKU100488,damaged,103.9,cash,2025-11-02
R303691,T1111266,,113232.0,SKU100349,wrong item,15.9,UPI,2025/06/12
R303692,T10003691,,101571.0,SKU100089,other,44.59,cash,19 Jan 2024
R303693,T1189133,,104839.0,SKU100510,quality,86.26,UPI,01-06-2024 00:00:00
R303694,T1072322,,113345.0,SKU100592,damaged,16.44,card,2025-08-31
R303695,T1126793,,109889.0,SKU100228,wrong item,46.13,card,27-Sep-2024
R303696,T1057152,,116270.0,SKU100185,damaged,123.51,card,30 May 2024
R303697,T1187470,,113276.0,SKU100030,damaged,13.2,cash,26-Dec-2024
R303698,T1144144,,107245.0,SKU100344,other,71.93,cash,18-03-2024 00:00:00
R303699,T1014857,,107472.0,SKU100270,quality,46.82,card,2024-11-07
R303700,T1010714,2025-02-06,102180.0,SKU100154,damaged,110.84,card,06/02/2025
R303701,T1130784,,109619.0,SKU100023,other,96.35,cash,2024-07-23
R303702,T1127404,2025-02-28,107363.0,SKU100368,other,105.44,card,28/02/2025
R303703,T1192592,,104515.0,SKU100052,quality,50.33,UPI,2024-08-24
R303704,T1009516,2024-06-24,117667.0,SKU100261,damaged,198.69,cash,24/06/2024
R303705,T1143360,,114212.0,SKU100556,quality,3.12,UPI,2025-09-18
R303706,T1077932,,116330.0,SKU100557,wrong item,31.38,UPI,2024-06-23
R303707,T1106469,,114245.0,SKU100184,damaged,99.45,card,25 Nov 2025
R303708,T1046393,,117912.0,SKU100532,wrong item,101.51,card,2025-11-20
R303709,T1045939,2024-09-28,108782.0,SKU100161,other,53.12,UPI,28/09/2024
R303710,T1005346,2024-10-23,104848.0,SKU100291,damaged,67.47,cash,23/10/2024
R303711,T1148791,,106386.0,SKU100139,other,377.46,card,09-06-2024 00:00:00
R303712,T1137647,,104157.0,SKU100012,damaged,49.44,cash,2025/10/16
R303713,T1190305,,106023.0,SKU100597,wrong item,265.06,UPI,27-Jan-2024
R303714,T1149987,,112926.0,SKU100469,wrong item,94.07,cash,26-12-2025 08:39:30
R303715,T1197343,,103581.0,SKU100093,damaged,154.38,UPI,2025-08-11
R303716,T1003647,2025-03-12,106049.0,SKU100599,quality,302.96,cash,12/03/2025
R303717,T1054652,,106467.0,SKU100457,wrong item,39.01,UPI,02-Aug-2025
R303718,T1052344,,119268.0,SKU100121,quality,177.36,cash,2024/10/31
R303719,T1089679,2025-01-08,109281.0,SKU100236,wrong item,77.85,card,08/01/2025
R303720,T1072032,,106744.0,SKU100102,quality,331.14,cash,2024/10/24
R303721,T1088598,,110133.0,SKU100337,wrong item,190.54,UPI,05-10-2024 00:00:00
R303722,T1012477,,105828.0,SKU100398,quality,123.19,cash,12-06-2024 03:17:36
R303723,T1031065,,109644.0,SKU100478,quality,5.43,card,2025-03-01
R303724,T1000653,,114592.0,SKU100100,damaged,273.3,cash,05-Aug-2025
R303725,T1103815,,113808.0,SKU100017,quality,175.58,card,05 Apr 2025
R303726,T1047672,,101180.0,SKU100588,wrong item,291.63,UPI,2025/03/21
R303727,T1194087,,115200.0,SKU100507,wrong item,276.84,cash,03/24/2024
R303728,T1147160,2025-05-12,105436.0,SKU100165,quality,158.32,cash,12/05/2025
R303729,T1198518,,116167.0,SKU100062,damaged,151.63,cash,29 May 2024
R303730,T10003729,,102636.0,SKU100291,other,317.25,UPI,07-01-2024 00:00:00
R303731,T1089113,,117564.0,SKU100241,other,41.82,UPI,2025/09/04
R303732,T1009739,,102655.0,SKU100291,wrong item,146.9,cash,2025/11/13
R303733,T1165193,,114550.0,SKU100359,quality,175.96,card,24 Apr 2025
R303734,T1197898,2024-12-13,112543.0,SKU100467,other,74.34,UPI,13/12/2024
R303735,T1045299,,105240.0,SKU100014,other,214.33,cash,22 Feb 2024
R303736,T1033373,,101560.0,SKU100358,quality,170.27,card,10 Jun 2024
R303737,T1024296,,118752.0,SKU100110,quality,240.26,card,10-Apr-2024
R303738,T1177495,,118789.0,SKU100136,wrong item,220.6,cash,2025-09-11
R303739,T1186530,2024-06-12,117010.0,SKU100218,damaged,57.8,cash,12/06/2024
R303740,T1038997,,111064.0,SKU100519,other,142.32,cash,03/23/2024
R303741,T1050298,,106409.0,SKU100390,damaged,105.05,card,16-Jul-2025
R303742,T1070372,,113608.0,SKU100046,quality,212.68,card,23 Jun 2024
R303743,T1152713,,113655.0,SKU100117,damaged,191.42,cash,13-04-2025 00:00:00
R303744,T1056859,,114799.0,SKU100277,quality,73.59,cash,2025/06/23
R303745,T1136677,2025-03-27,114129.0,SKU100076,other,96.08,card,27/03/2025
R303746,T1053623,2025-02-28,103567.0,SKU100557,wrong item,68.56,card,28/02/2025
R303747,T1184612,,101153.0,SKU100324,damaged,396.21,card,06 Feb 2025
R303748,T1142067,,,SKU100411,damaged,209.81,UPI,2025/04/19
R303749,T1113963,,118092.0,SKU100340,other,434.63,cash,31 Aug 2024
R303750,T1042744,,102454.0,SKU100595,other,48.33,UPI,02/15/2025
R303751,T1163286,,118913.0,SKU100159,quality,22.04,cash,04-Aug-2025
R303752,T1168119,,,SKU100201,damaged,271.79,cash,2025-12-27
R303753,T1097532,,107753.0,SKU100495,wrong item,98.37,UPI,2024/09/21
R303754,T1117171,,110828.0,SKU100005,damaged,274.9,card,11-03-2024 00:00:00
R303755,T1094177,2024-11-27,113439.0,SKU100020,wrong item,6.3,card,27/11/2024
R303756,T1125999,2025-06-06,103192.0,SKU100199,quality,41.54,UPI,06/06/2025
R303757,T1026007,,103439.0,SKU100222,other,65.32,cash,17-Aug-2025
R303758,T1190167,,105389.0,SKU100301,wrong item,133.06,UPI,08/17/2024
R303759,T1141888,,115293.0,SKU100236,quality,157.79,UPI,27 Jul 2024
R303760,T1095966,,105293.0,SKU100574,damaged,107.74,UPI,01-Apr-2025
R303761,T1035937,,100415.0,SKU100037,quality,37.3,UPI,01/21/2024
R303762,T1159621,,115421.0,SKU100469,other,404.18,cash,05 Jun 2024
R303763,T1051667,,118289.0,SKU100481,other,163.23,card,12/22/2025
R303764,T1109695,,109629.0,SKU100012,other,148.38,UPI,20-Nov-2025
R303765,T1056387,,103070.0,SKU100564,wrong item,57.7,cash,05-07-2025 04:01:35
R303766,T1191701,2025-12-03,104608.0,SKU100166,damaged,50.12,card,03/12/2025
R303767,T1118251,,116125.0,SKU100006,wrong item,67.24,UPI,05 May 2025
R303768,T1109451,,108488.0,SKU100364,damaged,329.77,card,06-Feb-2024
R303769,T1116573,,,SKU100052,damaged,239.89,cash,21 Dec 2025
R303770,T1051023,2024-12-14,113736.0,SKU100334,damaged,268.03,cash,14/12/2024
R303771,T1069574,,107533.0,SKU100269,damaged,282.75,cash,02-Dec-2025
R303772,T1090711,,111425.0,SKU100357,wrong item,112.96,cash,09-03-2025 00:00:00
R303773,T1064381,,117878.0,SKU100239,wrong item,162.75,card,12 Dec 2025
R303774,T1100915,,105366.0,SKU100305,other,32.12,card,13-Jun-2025
R303775,T1118923,2025-02-10,100135.0,SKU100215,damaged,233.14,cash,10/02/2025
R303776,T1166797,,105061.0,SKU100396,quality,22.36,cash,2024-01-25
R303777,T1123787,,103461.0,SKU100385,other,135.82,UPI,2024/09/21
R303778,T1006225,,113202.0,SKU100361,quality,169.76,cash,24-Apr-2024
R303779,T1034950,,109386.0,SKU100535,damaged,263.82,cash,05/25/2025
R303780,T1105904,,116666.0,SKU100062,quality,66.69,cash,2025-03-22
R303781,T1137324,,106774.0,SKU100542,damaged,57.75,cash,28 Apr 2025
R303782,T1160580,,117509.0,SKU100465,wrong item,196.85,UPI,19-Mar-2025
R303783,T1037214,,116866.0,SKU100332,wrong item,290.6,card,10-Dec-2024
R303784,T1090460,2025-07-08,114583.0,SKU100507,wrong item,270.34,cash,08/07/2025
R303785,T1014184,2024-02-23,102738.0,SKU100482,quality,210.72,cash,23/02/2024
R303786,T1175561,2024-02-15,103549.0,SKU100201,quality,23.2,UPI,15/02/2024
R303787,T1065428,,110206.0,SKU100123,other,90.49,cash,04-Mar-2024
R303788,T1032076,,112306.0,SKU100234,damaged,300.31,cash,18-Feb-2024
R303789,T1028039,2024-08-07,117782.0,SKU100418,wrong item,124.17,card,07/08/2024
R303790,T1160476,,101245.0,SKU100188,other,16.86,cash,2025/07/19
R303791,T1049011,,108083.0,SKU100415,wrong item,190.76,UPI,29-04-2024 02:26:58
R303792,T1025062,,111177.0,SKU100458,damaged,112.78,cash,21-May-2025
R303793,T1167318,,117710.0,SKU100198,wrong item,115.43,UPI,2024/10/08
R303794,T1089744,2024-01-11,108640.0,SKU100543,quality,217.8,card,11/01/2024
R303795,T1125689,,108899.0,SKU100359,other,389.67,cash,2025-03-17
R303796,T1100568,2024-02-05,118060.0,SKU100489,other,257.21,cash,05/02/2024
R303797,T1123960,,107423.0,SKU100524,quality,233.26,cash,2024/03/21
R303798,T1194722,,108014.0,SKU100436,other,189.62,cash,2024/02/15
R303799,T1151656,,100312.0,SKU100382,other,132.79,card,28 Apr 2024
R303800,T1034202,,104529.0,SKU100598,wrong item,253.55,UPI,2024/08/22
R303801,T1169519,,112060.0,SKU100299,quality,158.87,cash,24 Aug 2025
R303802,T1120584,,118261.0,SKU100332,quality,55.76,card,2025-07-23
R303803,T1019055,,102003.0,SKU100578,quality,13.47,UPI,2024/08/04
R303804,T1010102,,106363.0,SKU100428,wrong item,93.91,cash,06 Oct 2024
R303805,T1142799,,114530.0,SKU100322,quality,35.59,card,2024-10-28
R303806,T1032063,2024-07-10,113348.0,SKU100434,wrong item,24.43,card,10/07/2024
R303807,T1034477,,108978.0,SKU100153,wrong item,63.88,cash,12-Jan-2025
R303808,T1112506,,105516.0,SKU100536,other,271.33,UPI,2024-12-02
R303809,T1105010,,110181.0,SKU100355,wrong item,15.29,card,03 Apr 2024
R303810,T1082594,,102695.0,SKU100597,wrong item,143.54,cash,02 Feb 2025
R303811,T1000697,2025-04-07,108487.0,SKU100092,damaged,224.41,UPI,07/04/2025
R303812,T1098296,,102960.0,SKU100299,quality,148.76,UPI,2025-02-03
R303813,T1092745,,102620.0,SKU100055,wrong item,156.06,UPI,05/29/2025
R303814,T1109341,,108178.0,SKU100448,other,44.36,card,02 Nov 2025
R303815,T1079309,,117917.0,SKU100571,quality,87.72,UPI,2025-05-30
R303816,T1014569,,106380.0,SKU100039,wrong item,375.8,UPI,05/27/2024
R303817,T1143238,,106829.0,SKU100538,damaged,226.74,UPI,2025-01-09
R303818,T1102309,,113307.0,SKU100184,other,158.02,card,03/26/2024
R303819,T1163388,,104041.0,SKU100572,quality,83.02,card,07/21/2024
R303820,T1052166,,102576.0,SKU100275,other,115.24,cash,03/14/2024
R303821,T1192942,,116353.0,SKU100046,wrong item,239.11,UPI,20 Jun 2025
R303822,T1038436,,106488.0,SKU100247,wrong item,144.4,cash,28-Jun-2024
R303823,T1163697,,107892.0,SKU100471,quality,410.46,cash,06-03-2025 00:00:00
R303824,T1192085,,113396.0,SKU100215,damaged,310.63,card,2024-09-24
R303825,T1043561,,110006.0,SKU100563,damaged,183.32,cash,20-10-2025 00:00:00
R303826,T1048025,,107233.0,SKU100230,damaged,174.67,card,20-06-2024 21:55:06
R303827,T1177290,2024-10-04,107066.0,SKU100130,wrong item,8.25,UPI,04/10/2024
R303828,T1045280,2025-01-01,111811.0,SKU100503,damaged,280.8,card,01/01/2025
R303829,T10003828,,112460.0,SKU100422,damaged,41.72,card,29 Dec 2024
R303830,T1098440,,119015.0,SKU100151,other,276.01,card,2025/05/05
R303831,T1088747,,108662.0,SKU100319,wrong item,150.47,cash,21-Jul-2025
R303832,T1138435,2025-02-05,102815.0,SKU100384,quality,77.85,cash,05/02/2025
R303833,T1166074,2024-04-10,112049.0,SKU100331,other,200.55,UPI,10/04/2024
R303834,T1032662,,112078.0,SKU100343,quality,95.36,cash,20-Mar-2025
R303835,T1079275,2024-08-25,102102.0,SKU100414,damaged,10.87,cash,25/08/2024
R303836,T1144164,,110361.0,SKU100035,damaged,71.97,card,2025-11-12
R303837,T1028494,2024-12-11,115598.0,SKU100276,damaged,131.14,card,11/12/2024
R303838,T1024102,,107650.0,SKU100032,damaged,104.62,UPI,30-Jun-2024
R303839,T1080794,2025-07-31,115169.0,SKU100115,other,175.27,card,31/07/2025
R303840,T1172281,,114967.0,SKU100309,quality,187.47,card,15 Sep 2024
R303841,T1075589,,103769.0,SKU100437,wrong item,322.94,card,23-11-2024 00:00:00
R303842,T1183220,,107750.0,SKU100424,other,111.7,UPI,2024-03-26
R303843,T1010428,2024-12-09,107523.0,SKU100221,damaged,139.36,card,09/12/2024
R303844,T1132114,,114238.0,SKU100560,damaged,156.06,card,13-10-2024 00:00:00
R303845,T1150551,,118656.0,SKU100158,damaged,119.88,UPI,17-05-2025 00:00:00
R303846,T1036349,,118988.0,SKU100258,quality,35.14,card,23 Nov 2024
R303847,T1085009,,107559.0,SKU100051,other,30.4,cash,2025-05-07
R303848,T10003847,,114977.0,SKU100524,other,374.25,card,2024/06/06
R303849,T1153248,,111279.0,SKU100587,damaged,170.92,card,02/22/2025
R303850,T1012640,,105757.0,SKU100143,quality,187.28,card,03/15/2025
R303851,T1186581,2025-05-06,112055.0,SKU100318,damaged,39.15,cash,06/05/2025
R303852,T10003851,,106167.0,SKU100322,damaged,317.88,UPI,25-09-2025 00:00:00
R303853,T1170889,,117402.0,SKU100298,damaged,6.44,cash,2024/04/05
R303854,T1084818,,100994.0,SKU100115,quality,48.92,UPI,08-Jun-2024
R303855,T1119339,,106426.0,SKU100148,quality,7.53,UPI,02-Feb-2024
R303856,T1184477,,,SKU100317,quality,265.81,UPI,2024/03/03
R303857,T1179366,,114793.0,SKU100342,quality,54.39,UPI,21-Feb-2025
R303858,T1160443,,112889.0,SKU100198,quality,241.13,cash,2024/08/01
R303859,T1021206,2025-04-10,100582.0,SKU100193,other,297.7,card,10/04/2025
R303860,T1191051,2025-01-01,107874.0,SKU100372,damaged,278.42,cash,01/01/2025
R303861,T1170128,,109730.0,SKU100326,damaged,15.78,UPI,09 Mar 2024
R303862,T1184511,,117786.0,SKU100177,other,56.78,card,2025/12/20
R303863,T1083689,,108714.0,SKU100206,wrong item,389.53,card,27 Nov 2024
R303864,T1122583,2024-10-07,101646.0,SKU100294,other,218.79,UPI,07/10/2024
R303865,T1086841,2025-06-29,113270.0,SKU100165,other,102.34,card,29/06/2025
R303866,T1077015,,112704.0,SKU100480,wrong item,278.31,card,18-07-2025 00:00:00
R303867,T1119833,2024-01-04,110330.0,SKU100007,damaged,115.66,UPI,04/01/2024
R303868,T1133274,,103845.0,SKU100291,damaged,1.37,cash,2024/08/05
R303869,T1124934,,115810.0,SKU100492,other,247.72,card,24-Aug-2024
R303870,T1171791,,119722.0,SKU100113,other,157.07,cash,2025-12-02
R303871,T10003870,,118025.0,SKU100228,wrong item,283.41,UPI,02 Jun 2024
R303872,T1031413,,111160.0,SKU100214,wrong item,81.69,UPI,18-05-2024 00:00:00
R303873,T1008359,,109590.0,SKU100395,damaged,171.89,UPI,28 May 2024
R303874,T1194395,,112081.0,SKU100151,other,12.57,cash,16 Jun 2025
R303875,T1087902,,105273.0,SKU100551,other,178.47,card,27 Apr 2024
R303876,T1121614,,106919.0,SKU100555,damaged,21.77,UPI,2024-01-30
R303877,T10003876,,103030.0,SKU100532,wrong item,57.38,card,07 Nov 2024
R303878,T1094511,,117433.0,SKU100538,damaged,186.04,cash,2024/03/23
R303879,T10003878,,103439.0,SKU100477,quality,149.67,UPI,2025/02/04
R303880,T1129280,,117976.0,SKU100586,other,10.25,UPI,10-May-2025
R303881,T1020959,,111302.0,SKU100420,wrong item,460.26,cash,2025/03/11
R303882,T1155545,,111449.0,SKU100586,wrong item,170.9,UPI,07/31/2025
R303883,T1071228,,110620.0,SKU100568,other,55.1,UPI,12-May-2024
R303884,T1150993,,101019.0,SKU100588,other,95.74,UPI,27-Dec-2024
R303885,T1113576,2024-06-25,116318.0,SKU100581,wrong item,124.98,UPI,25/06/2024
R303886,T1026399,,106595.0,SKU100138,other,162.85,UPI,2024/10/14
R303887,T1069848,,108531.0,SKU100296,damaged,58.45,UPI,21-Dec-2025
R303888,T1155039,,118216.0,SKU100166,quality,250.39,cash,19-05-2024 00:00:00
